LECROYWaveRunnerHU,21832,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,11-Sep-2019 19:29:44,0                 
Time,Ampl
-2.445793e-07,-0.0245101
-2.445293e-07,-0.0231662
-2.444793e-07,-0.0216406
-2.444293e-07,-0.0213864
-2.443793e-07,-0.022585
-2.443293e-07,-0.0240016
-2.442793e-07,-0.0244738
-2.442293e-07,-0.0240379
-2.441793e-07,-0.022803
-2.441293e-07,-0.0201877
-2.440793e-07,-0.016955
-2.440293e-07,-0.0146667
-2.439793e-07,-0.0132501
-2.439293e-07,-0.0121604
-2.438793e-07,-0.0117608
-2.438293e-07,-0.0121967
-2.437793e-07,-0.0129958
-2.437293e-07,-0.0138312
-2.436793e-07,-0.0145214
-2.436293e-07,-0.014703
-2.435793e-07,-0.0141581
-2.435293e-07,-0.0137586
-2.434793e-07,-0.0142308
-2.434293e-07,-0.0154658
-2.433793e-07,-0.0168823
-2.433293e-07,-0.0181536
-2.432793e-07,-0.0191707
-2.432293e-07,-0.0198608
-2.431793e-07,-0.0202967
-2.431293e-07,-0.0205146
-2.430793e-07,-0.0198245
-2.430293e-07,-0.0183716
-2.429793e-07,-0.0175725
-2.429293e-07,-0.0172093
-2.428793e-07,-0.0163738
-2.428293e-07,-0.0146667
-2.427793e-07,-0.0120151
-2.427293e-07,-0.00932722
-2.426793e-07,-0.00823754
-2.426293e-07,-0.00885502
-2.425793e-07,-0.00994471
-2.425293e-07,-0.0102716
-2.424793e-07,-0.0101626
-2.424293e-07,-0.0106348
-2.423793e-07,-0.0112886
-2.423293e-07,-0.011216
-2.422793e-07,-0.00994471
-2.422293e-07,-0.00831018
-2.421793e-07,-0.00714786
-2.421293e-07,-0.00602185
-2.420793e-07,-0.00511378
-2.420293e-07,-0.0048232
-2.419793e-07,-0.00453262
-2.419293e-07,-0.00391513
-2.418793e-07,-0.00358823
-2.418293e-07,-0.00387881
-2.417793e-07,-0.00445997
-2.417293e-07,-0.00504114
-2.416793e-07,-0.00554966
-2.416293e-07,-0.00631243
-2.415793e-07,-0.00707521
-2.415293e-07,-0.00696624
-2.414793e-07,-0.00605817
-2.414293e-07,-0.0048232
-2.413793e-07,-0.0036972
-2.413293e-07,-0.00238958
-2.412793e-07,-0.00119093
-2.412293e-07,-0.000682411
-2.411793e-07,-0.000173892
-2.411293e-07,0.000588885
-2.410793e-07,0.00102476
-2.410293e-07,7.72117e-06
-2.409793e-07,-0.00191738
-2.409293e-07,-0.0028981
-2.408793e-07,-0.00238958
-2.408293e-07,-0.00166312
-2.407793e-07,-0.00126357
-2.407293e-07,-0.000355506
-2.406793e-07,0.00142431
-2.406293e-07,0.00298618
-2.405793e-07,0.00378528
-2.405293e-07,0.00447542
-2.404793e-07,0.00534716
-2.404293e-07,0.00538348
-2.403793e-07,0.00385793
-2.403293e-07,0.00178753
-2.402793e-07,0.000915789
-2.402293e-07,0.00120637
-2.401793e-07,0.00124269
-2.401293e-07,0.00117005
-2.400793e-07,0.00106108
-2.400293e-07,0.000189335
-2.399793e-07,-0.000972992
-2.399293e-07,-0.00166312
-2.398793e-07,-0.0024259
-2.398293e-07,-0.00344294
-2.397793e-07,-0.00445997
-2.397293e-07,-0.0052954
-2.396793e-07,-0.00587656
-2.396293e-07,-0.00627611
-2.395793e-07,-0.00645772
-2.395293e-07,-0.00616714
-2.394793e-07,-0.0052954
-2.394293e-07,-0.00460527
-2.393793e-07,-0.00416939
-2.393293e-07,-0.00311603
-2.392793e-07,-0.00199003
-2.392293e-07,-0.00173577
-2.391793e-07,-0.00235326
-2.391293e-07,-0.0036972
-2.390793e-07,-0.0056223
-2.390293e-07,-0.00707521
-2.389793e-07,-0.00732947
-2.389293e-07,-0.00613082
-2.388793e-07,-0.0040241
-2.388293e-07,-0.00213532
-2.387793e-07,-0.00111828
-2.387293e-07,-0.000682411
-2.386793e-07,-0.000609765
-2.386293e-07,-0.000355506
-2.385793e-07,0.000697853
-2.385293e-07,0.00276825
-2.384793e-07,0.00465703
-2.384293e-07,0.00494761
-2.383793e-07,0.00480232
-2.383293e-07,0.0055651
-2.382793e-07,0.00705433
-2.382293e-07,0.0079624
-2.381793e-07,0.00719962
-2.381293e-07,0.00574671
-2.380793e-07,0.00414851
-2.380293e-07,0.00200547
-2.379793e-07,-0.000101247
-2.379293e-07,-0.000682411
-2.378793e-07,0.000806821
-2.378293e-07,0.0026956
-2.377793e-07,0.00371264
-2.377293e-07,0.00451174
-2.376793e-07,0.00465703
-2.376293e-07,0.00367632
-2.375793e-07,0.0026956
-2.375293e-07,0.00222341
-2.374793e-07,0.00251399
-2.374293e-07,0.00385793
-2.373793e-07,0.00596465
-2.373293e-07,0.00770814
-2.372793e-07,0.00857989
-2.372293e-07,0.00927002
-2.371793e-07,0.00974221
-2.371293e-07,0.00923369
-2.370793e-07,0.00836195
-2.370293e-07,0.00778079
-2.369793e-07,0.00785343
-2.369293e-07,0.00861621
-2.368793e-07,0.00883414
-2.368293e-07,0.00839827
-2.367793e-07,0.00839827
-2.367293e-07,0.00905208
-2.366793e-07,0.0095606
-2.366293e-07,0.00948795
-2.365793e-07,0.00916105
-2.365293e-07,0.00836195
-2.364793e-07,0.00665478
-2.364293e-07,0.00440277
-2.363793e-07,0.00262296
-2.363293e-07,0.00178753
-2.362793e-07,0.00153328
-2.362293e-07,0.00127902
-2.361793e-07,0.000625208
-2.361293e-07,0.000334626
-2.360793e-07,0.000988435
-2.360293e-07,0.00240502
-2.359793e-07,0.00400322
-2.359293e-07,0.00541981
-2.358793e-07,0.00614626
-2.358293e-07,0.00600097
-2.357793e-07,0.00618259
-2.357293e-07,0.00767182
-2.356793e-07,0.00919737
-2.356293e-07,0.00934266
-2.355793e-07,0.0087615
-2.355293e-07,0.00825298
-2.354793e-07,0.00752653
-2.354293e-07,0.00640052
-2.353793e-07,0.00563774
-2.353293e-07,0.00560142
-2.352793e-07,0.00549245
-2.352293e-07,0.00505658
-2.351793e-07,0.00487497
-2.351293e-07,0.00560142
-2.350793e-07,0.00709065
-2.350293e-07,0.00832563
-2.349793e-07,0.00883414
-2.349293e-07,0.00930634
-2.348793e-07,0.0100328
-2.348293e-07,0.0107956
-2.347793e-07,0.0114131
-2.347293e-07,0.0118853
-2.346793e-07,0.0121758
-2.346293e-07,0.0123574
-2.345793e-07,0.0124301
-2.345293e-07,0.0124664
-2.344793e-07,0.0124301
-2.344293e-07,0.0124301
-2.343793e-07,0.0119942
-2.343293e-07,0.0106866
-2.342793e-07,0.00872518
-2.342293e-07,0.0071633
-2.341793e-07,0.00683639
-2.341293e-07,0.00756285
-2.340793e-07,0.00868885
-2.340293e-07,0.00948795
-2.339793e-07,0.00959692
-2.339293e-07,0.00934266
-2.338793e-07,0.00854356
-2.338293e-07,0.00719962
-2.337793e-07,0.00618259
-2.337293e-07,0.00629155
-2.336793e-07,0.00694536
-2.336293e-07,0.00741756
-2.335793e-07,0.00807137
-2.335293e-07,0.0090884
-2.334793e-07,0.00937899
-2.334293e-07,0.00807137
-2.333793e-07,0.00618259
-2.333293e-07,0.00469335
-2.332793e-07,0.00363999
-2.332293e-07,0.00258663
-2.331793e-07,0.000988435
-2.331293e-07,-0.000682411
-2.330793e-07,-0.00169945
-2.330293e-07,-0.00300707
-2.329793e-07,-0.00496849
-2.329293e-07,-0.00700257
-2.328793e-07,-0.00943619
-2.328293e-07,-0.0121241
-2.327793e-07,-0.0133227
-2.327293e-07,-0.0123783
-2.326793e-07,-0.0101626
-2.326293e-07,-0.00838283
-2.325793e-07,-0.00787431
-2.325293e-07,-0.00816489
-2.324793e-07,-0.00914561
-2.324293e-07,-0.0107075
-2.323793e-07,-0.0119788
-2.323293e-07,-0.012451
-2.322793e-07,-0.0128142
-2.322293e-07,-0.0138676
-2.321793e-07,-0.0154658
-2.321293e-07,-0.0167007
-2.320793e-07,-0.0171729
-2.320293e-07,-0.0171366
-2.319793e-07,-0.0168823
-2.319293e-07,-0.0165191
-2.318793e-07,-0.0161922
-2.318293e-07,-0.0163375
-2.317793e-07,-0.0170276
-2.317293e-07,-0.0175725
-2.316793e-07,-0.0178994
-2.316293e-07,-0.0184442
-2.315793e-07,-0.0190617
-2.315293e-07,-0.0195702
-2.314793e-07,-0.0199335
-2.314293e-07,-0.0205509
-2.313793e-07,-0.0208415
-2.313293e-07,-0.0193523
-2.312793e-07,-0.0172093
-2.312293e-07,-0.0162285
-2.311793e-07,-0.0163738
-2.311293e-07,-0.0171003
-2.310793e-07,-0.0176088
-2.310293e-07,-0.0179357
-2.309793e-07,-0.018081
-2.309293e-07,-0.0169913
-2.308793e-07,-0.0150662
-2.308293e-07,-0.0137586
-2.307793e-07,-0.0133954
-2.307293e-07,-0.013577
-2.306793e-07,-0.0136133
-2.306293e-07,-0.0132138
-2.305793e-07,-0.0129958
-2.305293e-07,-0.0133227
-2.304793e-07,-0.013468
-2.304293e-07,-0.0131411
-2.303793e-07,-0.0125963
-2.303293e-07,-0.0116882
-2.302793e-07,-0.0103079
-2.302293e-07,-0.00972677
-2.301793e-07,-0.0107438
-2.301293e-07,-0.0124873
-2.300793e-07,-0.0135043
-2.300293e-07,-0.0136133
-2.299793e-07,-0.0136133
-2.299293e-07,-0.0139402
-2.298793e-07,-0.0140129
-2.298293e-07,-0.0139039
-2.297793e-07,-0.0145214
-2.297293e-07,-0.0150299
-2.296793e-07,-0.0146303
-2.296293e-07,-0.0141945
-2.295793e-07,-0.0141945
-2.295293e-07,-0.0144487
-2.294793e-07,-0.0151389
-2.294293e-07,-0.0167371
-2.293793e-07,-0.0185169
-2.293293e-07,-0.0193523
-2.292793e-07,-0.0191707
-2.292293e-07,-0.0188438
-2.291793e-07,-0.019316
-2.291293e-07,-0.0204783
-2.290793e-07,-0.0221855
-2.290293e-07,-0.0246917
-2.289793e-07,-0.0267621
-2.289293e-07,-0.0267621
-2.288793e-07,-0.0253092
-2.288293e-07,-0.0248733
-2.287793e-07,-0.0265805
-2.287293e-07,-0.0291231
-2.286793e-07,-0.0316657
-2.286293e-07,-0.0348984
-2.285793e-07,-0.038785
-2.285293e-07,-0.041945
-2.284793e-07,-0.0438338
-2.284293e-07,-0.0447782
-2.283793e-07,-0.0450325
-2.283293e-07,-0.0445603
-2.282793e-07,-0.0433616
-2.282293e-07,-0.0424172
-2.281793e-07,-0.0420903
-2.281293e-07,-0.0429621
-2.280793e-07,-0.0453957
-2.280293e-07,-0.0482652
-2.279793e-07,-0.0505172
-2.279293e-07,-0.0524423
-2.278793e-07,-0.054658
-2.278293e-07,-0.057019
-2.277793e-07,-0.0586898
-2.277293e-07,-0.0593799
-2.276793e-07,-0.0597795
-2.276293e-07,-0.060397
-2.275793e-07,-0.0609781
-2.275293e-07,-0.0614867
-2.274793e-07,-0.0626127
-2.274293e-07,-0.0646467
-2.273793e-07,-0.0664629
-2.273293e-07,-0.0674436
-2.272793e-07,-0.0674436
-2.272293e-07,-0.0665718
-2.271793e-07,-0.0654095
-2.271293e-07,-0.0642472
-2.270793e-07,-0.0637023
-2.270293e-07,-0.0639203
-2.269793e-07,-0.0637387
-2.269293e-07,-0.0626127
-2.268793e-07,-0.0615593
-2.268293e-07,-0.0611234
-2.267793e-07,-0.0606512
-2.267293e-07,-0.0595252
-2.266793e-07,-0.0574185
-2.266293e-07,-0.0548396
-2.265793e-07,-0.0527692
-2.265293e-07,-0.0517158
-2.264793e-07,-0.0517158
-2.264293e-07,-0.0530598
-2.263793e-07,-0.0552391
-2.263293e-07,-0.0574912
-2.262793e-07,-0.0594163
-2.262293e-07,-0.0608328
-2.261793e-07,-0.061414
-2.261293e-07,-0.0610508
-2.260793e-07,-0.0602517
-2.260293e-07,-0.0590167
-2.259793e-07,-0.0569463
-2.259293e-07,-0.05444
-2.258793e-07,-0.0524786
-2.258293e-07,-0.0515342
-2.257793e-07,-0.0508804
-2.257293e-07,-0.0500813
-2.256793e-07,-0.0497544
-2.256293e-07,-0.0504445
-2.255793e-07,-0.0519701
-2.255293e-07,-0.0532777
-2.254793e-07,-0.0534957
-2.254293e-07,-0.0526966
-2.253793e-07,-0.0515342
-2.253293e-07,-0.0500087
-2.252793e-07,-0.0485194
-2.252293e-07,-0.0480836
-2.251793e-07,-0.0486284
-2.251293e-07,-0.0492096
-2.250793e-07,-0.0489553
-2.250293e-07,-0.047902
-2.249793e-07,-0.0470302
-2.249293e-07,-0.046776
-2.248793e-07,-0.0464854
-2.248293e-07,-0.0458316
-2.247793e-07,-0.0451051
-2.247293e-07,-0.0444876
-2.246793e-07,-0.0439791
-2.246293e-07,-0.0436522
-2.245793e-07,-0.0434343
-2.245293e-07,-0.0429621
-2.244793e-07,-0.042054
-2.244293e-07,-0.0414365
-2.243793e-07,-0.0410733
-2.243293e-07,-0.0401289
-2.242793e-07,-0.038676
-2.242293e-07,-0.0371868
-2.241793e-07,-0.0355159
-2.241293e-07,-0.0333002
-2.240793e-07,-0.0307576
-2.240293e-07,-0.0288688
-2.239793e-07,-0.0279971
-2.239293e-07,-0.0278155
-2.238793e-07,-0.0279971
-2.238293e-07,-0.0283603
-2.237793e-07,-0.0290868
-2.237293e-07,-0.029559
-2.236793e-07,-0.0286509
-2.236293e-07,-0.0271617
-2.235793e-07,-0.0256361
-2.235293e-07,-0.0235657
-2.234793e-07,-0.0212048
-2.234293e-07,-0.0190254
-2.233793e-07,-0.0173545
-2.233293e-07,-0.0161922
-2.232793e-07,-0.0159016
-2.232293e-07,-0.0164465
-2.231793e-07,-0.0169913
-2.231293e-07,-0.0166281
-2.230793e-07,-0.0151389
-2.230293e-07,-0.0132864
-2.229793e-07,-0.012342
-2.229293e-07,-0.0119788
-2.228793e-07,-0.0112523
-2.228293e-07,-0.0104532
-2.227793e-07,-0.0104895
-2.227293e-07,-0.0109617
-2.226793e-07,-0.0108165
-2.226293e-07,-0.0103806
-2.225793e-07,-0.0102716
-2.225293e-07,-0.00954516
-2.224793e-07,-0.00787431
-2.224293e-07,-0.00674831
-2.223793e-07,-0.00649405
-2.223293e-07,-0.00554966
-2.222793e-07,-0.0040241
-2.222293e-07,-0.003225
-2.221793e-07,-0.00333397
-2.221293e-07,-0.00351558
-2.220793e-07,-0.00326132
-2.220293e-07,-0.00326132
-2.219793e-07,-0.00376984
-2.219293e-07,-0.00406042
-2.218793e-07,-0.00344294
-2.218293e-07,-0.0024259
-2.217793e-07,-0.00253487
-2.217293e-07,-0.00362455
-2.216793e-07,-0.00460527
-2.216293e-07,-0.00656669
-2.215793e-07,-0.00943619
-2.215293e-07,-0.0111797
-2.214793e-07,-0.0112523
-2.214293e-07,-0.0104895
-2.213793e-07,-0.00939987
-2.213293e-07,-0.00834651
-2.212793e-07,-0.00747476
-2.212293e-07,-0.00682095
-2.211793e-07,-0.00602185
-2.211293e-07,-0.00413307
-2.210793e-07,-0.000827702
-2.210293e-07,0.00229605
-2.209793e-07,0.00400322
-2.209293e-07,0.0050929
-2.208793e-07,0.00567407
-2.208293e-07,0.00592833
-2.207793e-07,0.00672743
-2.207293e-07,0.00847092
-2.206793e-07,0.0111225
-2.206293e-07,0.013883
-2.205793e-07,0.0154086
-2.205293e-07,0.0160624
-2.204793e-07,0.0173337
-2.204293e-07,0.0190772
-2.203793e-07,0.0203848
-2.203293e-07,0.0220556
-2.202793e-07,0.0243803
-2.202293e-07,0.0266323
-2.201793e-07,0.0289206
-2.201293e-07,0.0311726
-2.200793e-07,0.0330614
-2.200293e-07,0.0344417
-2.199793e-07,0.0357493
-2.199293e-07,0.0379286
-2.198793e-07,0.0409434
-2.198293e-07,0.0435587
-2.197793e-07,0.044721
-2.197293e-07,0.0449753
-2.196793e-07,0.0454475
-2.196293e-07,0.0459923
-2.195793e-07,0.0465008
-2.195293e-07,0.0483896
-2.194793e-07,0.0518766
-2.194293e-07,0.0551819
-2.193793e-07,0.0578698
-2.193293e-07,0.0601945
-2.192793e-07,0.0623012
-2.192293e-07,0.0651344
-2.191793e-07,0.0682218
-2.191293e-07,0.0701832
-2.190793e-07,0.0708734
-2.190293e-07,0.0707644
-2.189793e-07,0.0698927
-2.189293e-07,0.0683671
-2.188793e-07,0.0671684
-2.188293e-07,0.066333
-2.187793e-07,0.065425
-2.187293e-07,0.0650254
-2.186793e-07,0.065316
-2.186293e-07,0.0659335
-2.185793e-07,0.0669868
-2.185293e-07,0.0684761
-2.184793e-07,0.0695657
-2.184293e-07,0.0691299
-2.183793e-07,0.0671684
-2.183293e-07,0.0655702
-2.182793e-07,0.0651344
-2.182293e-07,0.0650254
-2.181793e-07,0.0646985
-2.181293e-07,0.0643353
-2.180793e-07,0.0632093
-2.180293e-07,0.0611389
-2.179793e-07,0.0592864
-2.179293e-07,0.0582694
-2.178793e-07,0.0581967
-2.178293e-07,0.0593954
-2.177793e-07,0.0610662
-2.177293e-07,0.061938
-2.176793e-07,0.0618653
-2.176293e-07,0.0613205
-2.175793e-07,0.0601945
-2.175293e-07,0.0582694
-2.174793e-07,0.0557994
-2.174293e-07,0.0531116
-2.173793e-07,0.050351
-2.173293e-07,0.0483896
-2.172793e-07,0.0475542
-2.172293e-07,0.0474452
-2.171793e-07,0.0477358
-2.171293e-07,0.0481353
-2.170793e-07,0.0485712
-2.170293e-07,0.0485712
-2.169793e-07,0.0475542
-2.169293e-07,0.0454111
-2.168793e-07,0.0426869
-2.168293e-07,0.0400717
-2.167793e-07,0.0383645
-2.167293e-07,0.0385461
-2.166793e-07,0.0404349
-2.166293e-07,0.0425416
-2.165793e-07,0.043595
-2.165293e-07,0.0435587
-2.164793e-07,0.0433771
-2.164293e-07,0.0435223
-2.163793e-07,0.0434134
-2.163293e-07,0.0428322
-2.162793e-07,0.0417062
-2.162293e-07,0.0393452
-2.161793e-07,0.0359309
-2.161293e-07,0.0329888
-2.160793e-07,0.0311
-2.160293e-07,0.0297197
-2.159793e-07,0.0284121
-2.159293e-07,0.0277946
-2.158793e-07,0.0279399
-2.158293e-07,0.0281578
-2.157793e-07,0.0279036
-2.157293e-07,0.0283031
-2.156793e-07,0.0296471
-2.156293e-07,0.0309547
-2.155793e-07,0.0312089
-2.155293e-07,0.0301556
-2.154793e-07,0.0277946
-2.154293e-07,0.0247798
-2.153793e-07,0.0223099
-2.153293e-07,0.0209296
-2.152793e-07,0.0199126
-2.152293e-07,0.0181691
-2.151793e-07,0.015118
-2.151293e-07,0.0119216
-2.150793e-07,0.0095606
-2.150293e-07,0.00803504
-2.149793e-07,0.00756285
-2.149293e-07,0.00807137
-2.148793e-07,0.00905208
-2.148293e-07,0.00930634
-2.147793e-07,0.00799872
-2.147293e-07,0.00571039
-2.146793e-07,0.00294986
-2.146293e-07,-2.86016e-05
-2.145793e-07,-0.00260752
-2.145293e-07,-0.00416939
-2.144793e-07,-0.00456894
-2.144293e-07,-0.00467791
-2.143793e-07,-0.00500482
-2.143293e-07,-0.00616714
-2.142793e-07,-0.00874606
-2.142293e-07,-0.0119425
-2.141793e-07,-0.0149936
-2.141293e-07,-0.0170276
-2.140793e-07,-0.0182626
-2.140293e-07,-0.019207
-2.139793e-07,-0.0198971
-2.139293e-07,-0.0206962
-2.138793e-07,-0.0218222
-2.138293e-07,-0.0225124
-2.137793e-07,-0.0225124
-2.137293e-07,-0.0221491
-2.136793e-07,-0.0212774
-2.136293e-07,-0.0202604
-2.135793e-07,-0.0197518
-2.135293e-07,-0.0188075
-2.134793e-07,-0.0162649
-2.134293e-07,-0.0129232
-2.133793e-07,-0.0105259
-2.133293e-07,-0.00972677
-2.132793e-07,-0.0106712
-2.132293e-07,-0.0119788
-2.131793e-07,-0.0120877
-2.131293e-07,-0.0111797
-2.130793e-07,-0.0103079
-2.130293e-07,-0.00994471
-2.129793e-07,-0.00954516
-2.129293e-07,-0.0088187
-2.128793e-07,-0.0080196
-2.128293e-07,-0.00729315
-2.127793e-07,-0.00638508
-2.127293e-07,-0.00475056
-2.126793e-07,-0.00300707
-2.126293e-07,-0.00228061
-2.125793e-07,-0.00293442
-2.125293e-07,-0.00460527
-2.124793e-07,-0.00613082
-2.124293e-07,-0.00732947
-2.123793e-07,-0.00852812
-2.123293e-07,-0.00878238
-2.122793e-07,-0.00772902
-2.122293e-07,-0.00656669
-2.121793e-07,-0.00554966
-2.121293e-07,-0.00438733
-2.120793e-07,-0.00333397
-2.120293e-07,-0.00249855
-2.119793e-07,-0.00231693
-2.119293e-07,-0.00329765
-2.118793e-07,-0.00504114
-2.118293e-07,-0.00692992
-2.117793e-07,-0.00856444
-2.117293e-07,-0.00943619
-2.116793e-07,-0.00936354
-2.116293e-07,-0.0088187
-2.115793e-07,-0.0084918
-2.115293e-07,-0.00874606
-2.114793e-07,-0.00925457
-2.114293e-07,-0.0101626
-2.113793e-07,-0.0115429
-2.113293e-07,-0.0133227
-2.112793e-07,-0.0153568
-2.112293e-07,-0.0172456
-2.111793e-07,-0.0194613
-2.111293e-07,-0.0222944
-2.110793e-07,-0.0245828
-2.110293e-07,-0.0258177
-2.109793e-07,-0.0262899
-2.109293e-07,-0.0266895
-2.108793e-07,-0.0277792
-2.108293e-07,-0.0290141
-2.107793e-07,-0.0297406
-2.107293e-07,-0.030467
-2.106793e-07,-0.0314841
-2.106293e-07,-0.032828
-2.105793e-07,-0.0349347
-2.105293e-07,-0.0378042
-2.104793e-07,-0.0410006
-2.104293e-07,-0.0438338
-2.103793e-07,-0.0456499
-2.103293e-07,-0.0458316
-2.102793e-07,-0.045541
-2.102293e-07,-0.0466307
-2.101793e-07,-0.0489553
-2.101293e-07,-0.0512073
-2.100793e-07,-0.0526239
-2.100293e-07,-0.0537862
-2.099793e-07,-0.0549849
-2.099293e-07,-0.0560382
-2.098793e-07,-0.0572006
-2.098293e-07,-0.0586172
-2.097793e-07,-0.0599248
-2.097293e-07,-0.0609781
-2.096793e-07,-0.0617046
-2.096293e-07,-0.0621405
-2.095793e-07,-0.0623947
-2.095293e-07,-0.0628306
-2.094793e-07,-0.0637387
-2.094293e-07,-0.0643198
-2.093793e-07,-0.0642472
-2.093293e-07,-0.063884
-2.092793e-07,-0.0633754
-2.092293e-07,-0.0633028
-2.091793e-07,-0.0638476
-2.091293e-07,-0.0642109
-2.090793e-07,-0.0640656
-2.090293e-07,-0.063666
-2.089793e-07,-0.0628306
-2.089293e-07,-0.0611234
-2.088793e-07,-0.0588714
-2.088293e-07,-0.0570916
-2.087793e-07,-0.0562199
-2.087293e-07,-0.0560019
-2.086793e-07,-0.0565104
-2.086293e-07,-0.0576728
-2.085793e-07,-0.0590167
-2.085293e-07,-0.0602154
-2.084793e-07,-0.0607602
-2.084293e-07,-0.0604696
-2.083793e-07,-0.0594526
-2.083293e-07,-0.0574548
-2.082793e-07,-0.0548759
-2.082293e-07,-0.0520427
-2.081793e-07,-0.0491733
-2.081293e-07,-0.046776
-2.080793e-07,-0.0453594
-2.080293e-07,-0.0454683
-2.079793e-07,-0.0463764
-2.079293e-07,-0.0471029
-2.078793e-07,-0.0484468
-2.078293e-07,-0.0505898
-2.077793e-07,-0.0524786
-2.077293e-07,-0.0538589
-2.076793e-07,-0.054767
-2.076293e-07,-0.054549
-2.075793e-07,-0.0533504
-2.075293e-07,-0.0511347
-2.074793e-07,-0.0479383
-2.074293e-07,-0.0455773
-2.073793e-07,-0.0447782
-2.073293e-07,-0.0445603
-2.072793e-07,-0.0442697
-2.072293e-07,-0.0439791
-2.071793e-07,-0.0437612
-2.071293e-07,-0.0436159
-2.070793e-07,-0.0435069
-2.070293e-07,-0.0434706
-2.069793e-07,-0.0434343
-2.069293e-07,-0.0434343
-2.068793e-07,-0.0434343
-2.068293e-07,-0.043071
-2.067793e-07,-0.0414002
-2.067293e-07,-0.0382038
-2.066793e-07,-0.0343536
-2.066293e-07,-0.0308303
-2.065793e-07,-0.0279971
-2.065293e-07,-0.0256724
-2.064793e-07,-0.0235657
-2.064293e-07,-0.0223308
-2.063793e-07,-0.0217133
-2.063293e-07,-0.0207689
-2.062793e-07,-0.0190254
-2.062293e-07,-0.0168097
-2.061793e-07,-0.0146667
-2.061293e-07,-0.0125963
-2.060793e-07,-0.0108528
-2.060293e-07,-0.00994471
-2.059793e-07,-0.00925457
