LECROYWaveRunnerHU,21832,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,11-Sep-2019 19:29:44,0                 
Time,Ampl
-2.397782e-07,-0.00406042
-2.397282e-07,-0.00395146
-2.396782e-07,-0.00387881
-2.396282e-07,-0.00424204
-2.395782e-07,-0.00515011
-2.395282e-07,-0.00696624
-2.394782e-07,-0.00892767
-2.394282e-07,-0.0106712
-2.393782e-07,-0.0131411
-2.393282e-07,-0.0159743
-2.392782e-07,-0.0173909
-2.392282e-07,-0.0170276
-2.391782e-07,-0.0162649
-2.391282e-07,-0.0161196
-2.390782e-07,-0.0167371
-2.390282e-07,-0.0176451
-2.389782e-07,-0.0185532
-2.389282e-07,-0.0189164
-2.388782e-07,-0.0189527
-2.388282e-07,-0.0191707
-2.387782e-07,-0.0187348
-2.387282e-07,-0.0168097
-2.386782e-07,-0.014485
-2.386282e-07,-0.013468
-2.385782e-07,-0.0136859
-2.385282e-07,-0.0137586
-2.384782e-07,-0.0136859
-2.384282e-07,-0.0139765
-2.383782e-07,-0.0147756
-2.383282e-07,-0.0160832
-2.382782e-07,-0.0174635
-2.382282e-07,-0.0186258
-2.381782e-07,-0.019098
-2.381282e-07,-0.0187711
-2.380782e-07,-0.0177178
-2.380282e-07,-0.0160469
-2.379782e-07,-0.014703
-2.379282e-07,-0.0137949
-2.378782e-07,-0.0124873
-2.378282e-07,-0.0107801
-2.377782e-07,-0.00918193
-2.377282e-07,-0.00787431
-2.376782e-07,-0.00692992
-2.376282e-07,-0.00674831
-2.375782e-07,-0.00772902
-2.375282e-07,-0.00914561
-2.374782e-07,-0.00979942
-2.374282e-07,-0.00990838
-2.373782e-07,-0.0101626
-2.373282e-07,-0.0100174
-2.372782e-07,-0.00932722
-2.372282e-07,-0.00885502
-2.371782e-07,-0.00896399
-2.371282e-07,-0.00896399
-2.370782e-07,-0.00852812
-2.370282e-07,-0.00794696
-2.369782e-07,-0.00696624
-2.369282e-07,-0.00522275
-2.368782e-07,-0.00333397
-2.368282e-07,-0.00249855
-2.367782e-07,-0.00268016
-2.367282e-07,-0.00300707
-2.366782e-07,-0.00253487
-2.366282e-07,-0.00177209
-2.365782e-07,-0.00137254
-2.365282e-07,-0.000827702
-2.364782e-07,8.03666e-05
-2.364282e-07,0.00106108
-2.363782e-07,0.00186018
-2.363282e-07,0.00284089
-2.362782e-07,0.00414851
-2.362282e-07,0.00465703
-2.361782e-07,0.00385793
-2.361282e-07,0.00291354
-2.360782e-07,0.00284089
-2.360282e-07,0.00360367
-2.359782e-07,0.00425748
-2.359282e-07,0.004766
-2.358782e-07,0.00552878
-2.358282e-07,0.00625523
-2.357782e-07,0.00687272
-2.357282e-07,0.00730859
-2.356782e-07,0.0079624
-2.356282e-07,0.00905208
-2.355782e-07,0.0101054
-2.355282e-07,0.0110498
-2.354782e-07,0.0117036
-2.354282e-07,0.0117763
-2.353782e-07,0.0111225
-2.353282e-07,0.010614
-2.352782e-07,0.0102144
-2.352282e-07,0.00883414
-2.351782e-07,0.00640052
-2.351282e-07,0.00418483
-2.350782e-07,0.00284089
-2.350282e-07,0.00182386
-2.349782e-07,0.000697853
-2.349282e-07,0.000116689
-2.348782e-07,-0.000101247
-2.348282e-07,-0.00122725
-2.347782e-07,-0.00344294
-2.347282e-07,-0.00544069
-2.346782e-07,-0.00660302
-2.346282e-07,-0.00718418
-2.345782e-07,-0.00732947
-2.345282e-07,-0.00685727
-2.344782e-07,-0.00536804
-2.344282e-07,-0.003225
-2.343782e-07,-0.00111828
-2.343282e-07,0.00066153
-2.342782e-07,0.00193283
-2.342282e-07,0.00240502
-2.341782e-07,0.00196915
-2.341282e-07,0.0018965
-2.340782e-07,0.00320412
-2.340282e-07,0.00498393
-2.339782e-07,0.0063642
-2.339282e-07,0.00763549
-2.338782e-07,0.0090884
-2.338282e-07,0.00999647
-2.337782e-07,0.0100691
-2.337282e-07,0.0100691
-2.336782e-07,0.0104687
-2.336282e-07,0.0105776
-2.335782e-07,0.00977854
-2.335282e-07,0.00785343
-2.334782e-07,0.00491129
-2.334282e-07,0.00193283
-2.333782e-07,0.000189335
-2.333282e-07,-0.000646088
-2.332782e-07,-0.0016268
-2.332282e-07,-0.0028981
-2.331782e-07,-0.00373352
-2.331282e-07,-0.00344294
-2.330782e-07,-0.00260752
-2.330282e-07,-0.0024259
-2.329782e-07,-0.00297074
-2.329282e-07,-0.00380617
-2.328782e-07,-0.00467791
-2.328282e-07,-0.00576759
-2.327782e-07,-0.00682095
-2.327282e-07,-0.00649405
-2.326782e-07,-0.00515011
-2.326282e-07,-0.00391513
-2.325782e-07,-0.0028981
-2.325282e-07,-0.00217164
-2.324782e-07,-0.00169945
-2.324282e-07,-0.00184474
-2.323782e-07,-0.00264384
-2.323282e-07,-0.0036972
-2.322782e-07,-0.00464159
-2.322282e-07,-0.00580392
-2.321782e-07,-0.00725682
-2.321282e-07,-0.00823754
-2.320782e-07,-0.00841915
-2.320282e-07,-0.00816489
-2.319782e-07,-0.00732947
-2.319282e-07,-0.00598553
-2.318782e-07,-0.00496849
-2.318282e-07,-0.00464159
-2.317782e-07,-0.00438733
-2.317282e-07,-0.00380617
-2.316782e-07,-0.00351558
-2.316282e-07,-0.00384249
-2.315782e-07,-0.00442365
-2.315282e-07,-0.00504114
-2.314782e-07,-0.00554966
-2.314282e-07,-0.00594921
-2.313782e-07,-0.00584024
-2.313282e-07,-0.00547701
-2.312782e-07,-0.00580392
-2.312282e-07,-0.0072205
-2.311782e-07,-0.00932722
-2.311282e-07,-0.0106712
-2.310782e-07,-0.0106712
-2.310282e-07,-0.0103079
-2.309782e-07,-0.0102353
-2.309282e-07,-0.00958148
-2.308782e-07,-0.00791063
-2.308282e-07,-0.00678463
-2.307782e-07,-0.00692992
-2.307282e-07,-0.0068936
-2.306782e-07,-0.00598553
-2.306282e-07,-0.00558598
-2.305782e-07,-0.00627611
-2.305282e-07,-0.00700257
-2.304782e-07,-0.00729315
-2.304282e-07,-0.00725682
-2.303782e-07,-0.00671198
-2.303282e-07,-0.00558598
-2.302782e-07,-0.00475056
-2.302282e-07,-0.00493217
-2.301782e-07,-0.00605817
-2.301282e-07,-0.00703889
-2.300782e-07,-0.00743844
-2.300282e-07,-0.00743844
-2.299782e-07,-0.00725682
-2.299282e-07,-0.00663934
-2.298782e-07,-0.00547701
-2.298282e-07,-0.00464159
-2.297782e-07,-0.00409675
-2.297282e-07,-0.00304339
-2.296782e-07,-0.00188106
-2.296282e-07,-0.00202635
-2.295782e-07,-0.00355191
-2.295282e-07,-0.0048232
-2.294782e-07,-0.00493217
-2.294282e-07,-0.00522275
-2.293782e-07,-0.00631243
-2.293282e-07,-0.00725682
-2.292782e-07,-0.00758373
-2.292282e-07,-0.00794696
-2.291782e-07,-0.00860077
-2.291282e-07,-0.00936354
-2.290782e-07,-0.0103806
-2.290282e-07,-0.0121604
-2.289782e-07,-0.0144124
-2.289282e-07,-0.0165554
-2.288782e-07,-0.0186622
-2.288282e-07,-0.0207689
-2.287782e-07,-0.0225487
-2.287282e-07,-0.0238563
-2.286782e-07,-0.0243285
-2.286282e-07,-0.0238926
-2.285782e-07,-0.0230935
-2.285282e-07,-0.0222218
-2.284782e-07,-0.0218222
-2.284282e-07,-0.0225124
-2.283782e-07,-0.024837
-2.283282e-07,-0.028324
-2.282782e-07,-0.0314841
-2.282282e-07,-0.033954
-2.281782e-07,-0.0360607
-2.281282e-07,-0.0372231
-2.280782e-07,-0.0376953
-2.280282e-07,-0.0385307
-2.279782e-07,-0.0394024
-2.279282e-07,-0.0393661
-2.278782e-07,-0.0388939
-2.278282e-07,-0.0390392
-2.277782e-07,-0.0398383
-2.277282e-07,-0.0404921
-2.276782e-07,-0.0401652
-2.276282e-07,-0.0390392
-2.275782e-07,-0.0368962
-2.275282e-07,-0.0334092
-2.274782e-07,-0.0298496
-2.274282e-07,-0.0279608
-2.273782e-07,-0.0287962
-2.273282e-07,-0.0312661
-2.272782e-07,-0.0334092
-2.272282e-07,-0.0342446
-2.271782e-07,-0.0339177
-2.271282e-07,-0.0330096
-2.270782e-07,-0.0319926
-2.270282e-07,-0.0314114
-2.269782e-07,-0.0315931
-2.269282e-07,-0.0317383
-2.268782e-07,-0.030685
-2.268282e-07,-0.0283967
-2.267782e-07,-0.0262536
-2.267282e-07,-0.0245464
-2.266782e-07,-0.022585
-2.266282e-07,-0.0204057
-2.265782e-07,-0.0185169
-2.265282e-07,-0.0170276
-2.264782e-07,-0.0160469
-2.264282e-07,-0.0162285
-2.263782e-07,-0.0181173
-2.263282e-07,-0.0206236
-2.262782e-07,-0.0221855
-2.262282e-07,-0.022694
-2.261782e-07,-0.0221491
-2.261282e-07,-0.0200424
-2.260782e-07,-0.0174272
-2.260282e-07,-0.0157927
-2.259782e-07,-0.0145214
-2.259282e-07,-0.0136859
-2.258782e-07,-0.0127779
-2.258282e-07,-0.0112523
-2.257782e-07,-0.00965412
-2.257282e-07,-0.00711153
-2.256782e-07,-0.00376984
-2.256282e-07,-0.00206267
-2.255782e-07,-0.00304339
-2.255282e-07,-0.00602185
-2.254782e-07,-0.0102716
-2.254282e-07,-0.0148846
-2.253782e-07,-0.0185169
-2.253282e-07,-0.0198971
-2.252782e-07,-0.0191344
-2.252282e-07,-0.0177904
-2.251782e-07,-0.0167371
-2.251282e-07,-0.0163738
-2.250782e-07,-0.016846
-2.250282e-07,-0.0176451
-2.249782e-07,-0.0181173
-2.249282e-07,-0.0171729
-2.248782e-07,-0.0148846
-2.248282e-07,-0.0127052
-2.247782e-07,-0.0120514
-2.247282e-07,-0.013468
-2.246782e-07,-0.01572
-2.246282e-07,-0.0172093
-2.245782e-07,-0.0177541
-2.245282e-07,-0.0180447
-2.244782e-07,-0.0189164
-2.244282e-07,-0.0203693
-2.243782e-07,-0.0214953
-2.243282e-07,-0.0214953
-2.242782e-07,-0.0208778
-2.242282e-07,-0.0204783
-2.241782e-07,-0.0198608
-2.241282e-07,-0.019207
-2.240782e-07,-0.0194249
-2.240282e-07,-0.0204783
-2.239782e-07,-0.02135
-2.239282e-07,-0.0216043
-2.238782e-07,-0.0215317
-2.238282e-07,-0.0212774
-2.237782e-07,-0.0209868
-2.237282e-07,-0.020333
-2.236782e-07,-0.019207
-2.236282e-07,-0.0180447
-2.235782e-07,-0.0166644
-2.235282e-07,-0.0149936
-2.234782e-07,-0.0138676
-2.234282e-07,-0.013577
-2.233782e-07,-0.0137586
-2.233282e-07,-0.0141581
-2.232782e-07,-0.014594
-2.232282e-07,-0.0157563
-2.231782e-07,-0.0178631
-2.231282e-07,-0.0197155
-2.230782e-07,-0.0211684
-2.230282e-07,-0.0221128
-2.229782e-07,-0.021568
-2.229282e-07,-0.0194976
-2.228782e-07,-0.0177904
-2.228282e-07,-0.0177178
-2.227782e-07,-0.0184805
-2.227282e-07,-0.0184079
-2.226782e-07,-0.0167371
-2.226282e-07,-0.0145577
-2.225782e-07,-0.0132138
-2.225282e-07,-0.0125599
-2.224782e-07,-0.0119425
-2.224282e-07,-0.0114703
-2.223782e-07,-0.0107438
-2.223282e-07,-0.00965412
-2.222782e-07,-0.00892767
-2.222282e-07,-0.00885502
-2.221782e-07,-0.00878238
-2.221282e-07,-0.00834651
-2.220782e-07,-0.00776534
-2.220282e-07,-0.0072205
-2.219782e-07,-0.0064214
-2.219282e-07,-0.0048232
-2.218782e-07,-0.00271648
-2.218282e-07,-0.00104564
-2.217782e-07,-0.000319183
-2.217282e-07,-0.00013757
-2.216782e-07,-0.000319183
-2.216282e-07,-0.000210215
-2.215782e-07,0.000734176
-2.215282e-07,0.00276825
-2.214782e-07,0.00538348
-2.214282e-07,0.0074902
-2.213782e-07,0.00861621
-2.213282e-07,0.00941531
-2.212782e-07,0.0102871
-2.212282e-07,0.0107229
-2.211782e-07,0.0104323
-2.211282e-07,0.0102144
-2.210782e-07,0.0104323
-2.210282e-07,0.0104687
-2.209782e-07,0.0104323
-2.209282e-07,0.0110862
-2.208782e-07,0.0120305
-2.208282e-07,0.0125391
-2.207782e-07,0.0131565
-2.207282e-07,0.0145005
-2.206782e-07,0.0163529
-2.206282e-07,0.0178059
-2.205782e-07,0.018387
-2.205282e-07,0.0188592
-2.204782e-07,0.0199126
-2.204282e-07,0.0215108
-2.203782e-07,0.023109
-2.203282e-07,0.0248525
-2.202782e-07,0.0267412
-2.202282e-07,0.0284121
-2.201782e-07,0.0300466
-2.201282e-07,0.0318264
-2.200782e-07,0.033352
-2.200282e-07,0.0345143
-2.199782e-07,0.0352771
-2.199282e-07,0.035713
-2.198782e-07,0.0355313
-2.198282e-07,0.0350592
-2.197782e-07,0.0352771
-2.197282e-07,0.0358219
-2.196782e-07,0.0356766
-2.196282e-07,0.0348049
-2.195782e-07,0.0341148
-2.195282e-07,0.0340058
-2.194782e-07,0.0341874
-2.194282e-07,0.0348775
-2.193782e-07,0.0361488
-2.193282e-07,0.0374565
-2.192782e-07,0.0389457
-2.192282e-07,0.0403259
-2.191782e-07,0.0406165
-2.191282e-07,0.0403259
-2.190782e-07,0.0405076
-2.190282e-07,0.041343
-2.189782e-07,0.0415609
-2.189282e-07,0.0403259
-2.188782e-07,0.0385098
-2.188282e-07,0.0370569
-2.187782e-07,0.0360762
-2.187282e-07,0.0358583
-2.186782e-07,0.0364757
-2.186282e-07,0.0373838
-2.185782e-07,0.0383282
-2.185282e-07,0.0391273
-2.184782e-07,0.0400717
-2.184282e-07,0.0417425
-2.183782e-07,0.0438856
-2.183282e-07,0.0455201
-2.182782e-07,0.045847
-2.182282e-07,0.0454838
-2.181782e-07,0.0455927
-2.181282e-07,0.0454838
-2.180782e-07,0.0441762
-2.180282e-07,0.0421058
-2.179782e-07,0.0399264
-2.179282e-07,0.0384735
-2.178782e-07,0.0376381
-2.178282e-07,0.0364757
-2.177782e-07,0.0353134
-2.177282e-07,0.0344053
-2.176782e-07,0.0325529
-2.176282e-07,0.0297924
-2.175782e-07,0.0277946
-2.175282e-07,0.0272498
-2.174782e-07,0.0272134
-2.174282e-07,0.0269955
-2.173782e-07,0.026378
-2.173282e-07,0.0248888
-2.172782e-07,0.0224188
-2.172282e-07,0.0194404
-2.171782e-07,0.0171157
-2.171282e-07,0.0158808
-2.170782e-07,0.0150453
-2.170282e-07,0.0141373
-2.169782e-07,0.0133745
-2.169282e-07,0.012757
-2.168782e-07,0.0123938
-2.168282e-07,0.0114131
-2.167782e-07,0.00948795
-2.167282e-07,0.00781711
-2.166782e-07,0.00614626
-2.166282e-07,0.00400322
-2.165782e-07,0.00233238
-2.165282e-07,0.0015696
-2.164782e-07,0.00178753
-2.164282e-07,0.00247767
-2.163782e-07,0.00251399
-2.163282e-07,0.00186018
-2.162782e-07,0.000552562
-2.162282e-07,-0.00126357
-2.161782e-07,-0.00304339
-2.161282e-07,-0.0044963
-2.160782e-07,-0.00554966
-2.160282e-07,-0.00623979
-2.159782e-07,-0.00696624
-2.159282e-07,-0.0080196
-2.158782e-07,-0.00907296
-2.158282e-07,-0.0106712
-2.157782e-07,-0.0127052
-2.157282e-07,-0.0138676
-2.156782e-07,-0.0139765
-2.156282e-07,-0.0135407
-2.155782e-07,-0.0128868
-2.155282e-07,-0.012233
-2.154782e-07,-0.0124873
-2.154282e-07,-0.0139039
-2.153782e-07,-0.0152841
-2.153282e-07,-0.0160469
-2.152782e-07,-0.0163738
-2.152282e-07,-0.0168097
-2.151782e-07,-0.0176088
-2.151282e-07,-0.018081
-2.150782e-07,-0.0178994
-2.150282e-07,-0.0174635
-2.149782e-07,-0.0169187
-2.149282e-07,-0.0160469
-2.148782e-07,-0.0147393
-2.148282e-07,-0.0138312
-2.147782e-07,-0.0136859
-2.147282e-07,-0.0143034
-2.146782e-07,-0.0159743
-2.146282e-07,-0.0179357
-2.145782e-07,-0.0185532
-2.145282e-07,-0.0172456
-2.144782e-07,-0.0147756
-2.144282e-07,-0.0120877
-2.143782e-07,-0.00976309
-2.143282e-07,-0.00838283
-2.142782e-07,-0.00809225
-2.142282e-07,-0.0080196
-2.141782e-07,-0.00809225
-2.141282e-07,-0.00860077
-2.140782e-07,-0.00885502
-2.140282e-07,-0.00856444
-2.139782e-07,-0.00765637
-2.139282e-07,-0.00620347
-2.138782e-07,-0.00507746
-2.138282e-07,-0.00507746
-2.137782e-07,-0.00645772
-2.137282e-07,-0.00827386
-2.136782e-07,-0.00925457
-2.136282e-07,-0.0092909
-2.135782e-07,-0.0088187
-2.135282e-07,-0.00812857
-2.134782e-07,-0.00751108
-2.134282e-07,-0.00776534
-2.133782e-07,-0.00918193
-2.133282e-07,-0.010199
-2.132782e-07,-0.01009
-2.132282e-07,-0.00939987
-2.131782e-07,-0.00852812
-2.131282e-07,-0.00772902
-2.130782e-07,-0.00707521
-2.130282e-07,-0.00660302
-2.129782e-07,-0.00634876
-2.129282e-07,-0.00616714
-2.128782e-07,-0.00613082
-2.128282e-07,-0.00613082
-2.127782e-07,-0.00616714
-2.127282e-07,-0.00656669
-2.126782e-07,-0.00751108
-2.126282e-07,-0.00820122
-2.125782e-07,-0.00823754
-2.125282e-07,-0.00791063
-2.124782e-07,-0.00751108
-2.124282e-07,-0.00747476
-2.123782e-07,-0.0080196
-2.123282e-07,-0.00841915
-2.122782e-07,-0.00867341
-2.122282e-07,-0.00914561
-2.121782e-07,-0.00972677
-2.121282e-07,-0.0105985
-2.120782e-07,-0.0115066
-2.120282e-07,-0.0122694
-2.119782e-07,-0.013577
-2.119282e-07,-0.0149936
-2.118782e-07,-0.015829
-2.118282e-07,-0.0165918
-2.117782e-07,-0.0176088
-2.117282e-07,-0.01819
-2.116782e-07,-0.0188075
-2.116282e-07,-0.0209505
-2.115782e-07,-0.02382
-2.115282e-07,-0.0254908
-2.114782e-07,-0.0254908
-2.114282e-07,-0.0250186
-2.113782e-07,-0.0243648
-2.113282e-07,-0.0233841
-2.112782e-07,-0.0227303
-2.112282e-07,-0.0231662
-2.111782e-07,-0.0248007
-2.111282e-07,-0.0272343
-2.110782e-07,-0.0296316
-2.110282e-07,-0.0316294
-2.109782e-07,-0.0330823
-2.109282e-07,-0.0336271
-2.108782e-07,-0.0336271
-2.108282e-07,-0.0344989
-2.107782e-07,-0.0360607
-2.107282e-07,-0.0369325
-2.106782e-07,-0.037332
-2.106282e-07,-0.038567
-2.105782e-07,-0.0403832
-2.105282e-07,-0.0410733
-2.104782e-07,-0.0403105
-2.104282e-07,-0.039693
-2.103782e-07,-0.0403832
-2.103282e-07,-0.0416544
-2.102782e-07,-0.0422356
-2.102282e-07,-0.0419814
-2.101782e-07,-0.0413275
-2.101282e-07,-0.039802
-2.100782e-07,-0.0377316
-2.100282e-07,-0.0368598
-2.099782e-07,-0.0371141
-2.099282e-07,-0.03755
-2.098782e-07,-0.0379859
-2.098282e-07,-0.0379495
-2.097782e-07,-0.037332
-2.097282e-07,-0.0364966
-2.096782e-07,-0.035298
-2.096282e-07,-0.0337361
-2.095782e-07,-0.0322469
-2.095282e-07,-0.0310119
-2.094782e-07,-0.0305397
-2.094282e-07,-0.0305034
-2.093782e-07,-0.0303218
-2.093282e-07,-0.0305034
-2.092782e-07,-0.0311935
-2.092282e-07,-0.0320289
-2.091782e-07,-0.0324648
-2.091282e-07,-0.031811
-2.090782e-07,-0.0303218
-2.090282e-07,-0.0290505
-2.089782e-07,-0.0288688
-2.089282e-07,-0.0292684
-2.088782e-07,-0.0291231
-2.088282e-07,-0.0283603
-2.087782e-07,-0.0277792
-2.087282e-07,-0.0277792
-2.086782e-07,-0.0280697
-2.086282e-07,-0.0284693
-2.085782e-07,-0.0284693
-2.085282e-07,-0.0278881
-2.084782e-07,-0.027089
-2.084282e-07,-0.0266895
-2.083782e-07,-0.0269801
-2.083282e-07,-0.0267621
-2.082782e-07,-0.0255998
-2.082282e-07,-0.0244738
-2.081782e-07,-0.0236021
-2.081282e-07,-0.0222218
-2.080782e-07,-0.0204057
-2.080282e-07,-0.0190617
-2.079782e-07,-0.0189527
-2.079282e-07,-0.0194976
-2.078782e-07,-0.0191344
-2.078282e-07,-0.017972
-2.077782e-07,-0.0165918
-2.077282e-07,-0.0145577
-2.076782e-07,-0.0125599
-2.076282e-07,-0.0116156
-2.075782e-07,-0.0121967
-2.075282e-07,-0.0137949
-2.074782e-07,-0.01572
-2.074282e-07,-0.0170276
-2.073782e-07,-0.0174998
-2.073282e-07,-0.0170276
-2.072782e-07,-0.0153931
-2.072282e-07,-0.0130685
-2.071782e-07,-0.0107438
-2.071282e-07,-0.0088187
-2.070782e-07,-0.00740212
-2.070282e-07,-0.0068936
-2.069782e-07,-0.00729315
-2.069282e-07,-0.0076927
-2.068782e-07,-0.00809225
-2.068282e-07,-0.00874606
-2.067782e-07,-0.00907296
-2.067282e-07,-0.00838283
-2.066782e-07,-0.00692992
-2.066282e-07,-0.00605817
-2.065782e-07,-0.00605817
-2.065282e-07,-0.0052954
-2.064782e-07,-0.00395146
-2.064282e-07,-0.003225
-2.063782e-07,-0.00300707
-2.063282e-07,-0.00188106
-2.062782e-07,0.00026198
-2.062282e-07,0.00218708
