0.000000000000000000e+00
1.639999999999999858e+01
2.660000000000000142e+01
3.139999999999999858e+01
3.679999999999999716e+01
3.850000000000000000e+01
4.220000000000000284e+01
4.429999999999999716e+01
4.739999999999999858e+01
5.050000000000000000e+01
5.350000000000000000e+01
5.700000000000000000e+01
5.750000000000000000e+01
6.039999999999999858e+01
6.150000000000000000e+01
6.179999999999999716e+01
6.540000000000000568e+01
6.720000000000000284e+01
6.779999999999999716e+01
7.000000000000000000e+01
6.979999999999999716e+01
7.059999999999999432e+01
7.279999999999999716e+01
7.250000000000000000e+01
7.459999999999999432e+01
7.640000000000000568e+01
7.750000000000000000e+01
7.909999999999999432e+01
7.900000000000000000e+01
8.040000000000000568e+01
8.059999999999999432e+01
8.229999999999999716e+01
8.350000000000000000e+01
8.429999999999999716e+01
8.529999999999999716e+01
8.600000000000000000e+01
8.559999999999999432e+01
8.590000000000000568e+01
8.650000000000000000e+01
8.729999999999999716e+01
8.720000000000000284e+01
8.790000000000000568e+01
8.729999999999999716e+01
8.779999999999999716e+01
8.829999999999999716e+01
8.909999999999999432e+01
8.870000000000000284e+01
8.890000000000000568e+01
8.909999999999999432e+01
8.970000000000000284e+01
8.979999999999999716e+01
9.050000000000000000e+01
9.090000000000000568e+01
9.150000000000000000e+01
9.159999999999999432e+01
9.159999999999999432e+01
9.170000000000000284e+01
9.240000000000000568e+01
9.250000000000000000e+01
9.240000000000000568e+01
9.300000000000000000e+01
9.309999999999999432e+01
9.370000000000000284e+01
9.329999999999999716e+01
